date,text,place
2020-11-22 14:20:31,corona ist ein arschloch 😡 normalerweise fängt hier nächste woche der weihnachtsmarkt an... ich liebe die stimmung… https://t.co/mpo44urinu,Stuttgart
2020-11-22 14:10:34,in stuttgart haben etliche menschen am sonntag gegen die corona-politik demonstriert. für die kundgebung waren laut… https://t.co/zjpd27tzwv,Stuttgart
2020-11-22 14:10:34,unser kolumnist ingmar volkmann puzzelt in zeiten der corona-pandemie an einer mannschaft aus kontaktsperren-allsta… https://t.co/joafjcrinv,Stuttgart
2020-11-22 13:50:40,hallo ich bin felix aus esslingen und fühle mich wie st. martin - ich gebe nämlich dem lieferanten meines mittagess… https://t.co/wkjabew6gq,Stuttgart
2020-11-22 13:48:01,konflikt in bund-länder-runde: dieser corona-gipfel wird besser vorbereitet https://t.co/z2ujxpfk45,Stuttgart
2020-11-22 13:48:01,quarantäne für klasse: spahn schlägt neues corona-konzept für schulen vor https://t.co/rhe12fmtlz,Stuttgart
2020-11-22 13:43:15,viel wichtiger als das #querdenken-#corona-geheule von #janaauskassel: #klimawandel. heute im #zdf um 16:30 uhr ein… https://t.co/qq6yx5sjod,Stuttgart
2020-11-22 13:39:21,"@surfin_bird @tobias_b ist eine einfache möglichkeit, volksverbundenheit zu beweisen und damit einen gegenpol zur a… https://t.co/yj4zzukyt7",Stuttgart
2020-11-22 13:36:46,der großteil des geschäftes wird sich in diesem jahr wegen der corona-pandemie auf das internet konzentrieren. verb… https://t.co/3zd32y53tt,Stuttgart
2020-11-22 13:36:45,gesundheitsminister jens spahn hat ein neues konzept zur eindämmung von corona-infektionen in schulen vorgeschlagen… https://t.co/ugyiurx5yk,Stuttgart
2020-11-22 13:26:52,speziell nach der auseinandersetzung beim corona-gipfel am vorigen montag wurde deutlich: etliche krisenrunden von… https://t.co/ybtyec1tu0,Stuttgart
2020-11-22 13:26:52,heidelberg: hupender autokorso von corona-kritikern legt verkehr lahm https://t.co/81wpm8i1ti,Stuttgart
2020-11-22 13:17:35,hätte sophie scholl doch damals einfach eine demo angemeldet .... #coronakrise #corona,Stuttgart
2020-11-22 13:09:05,@katzundtinte corona ärgert sich nie - corona hat genug grund zur freude...,Stuttgart
2020-11-22 13:07:22,corona ist auch wenn dein freund mit fürchterlichen nierenschmerzen ins krankenhaus geht und er mit mindestens 5 st… https://t.co/ftscc7jima,Stuttgart
2020-11-22 13:05:08,ein lautstarker autokorso mit kritikern der corona-politik hat am samstag in heidelberg den verkehr lahmgelegt. geg… https://t.co/bejiwmrul9,Stuttgart
2020-11-22 12:53:38,skifahren während corona: pistenspaß trotz pandemie? https://t.co/zkbhgaly1h,Stuttgart
2020-11-22 12:53:38,teil-lockdown wird wahrscheinlich verlängert: müller: corona-maßnahmen können noch nicht aufgehoben werden https://t.co/qnqfp76g9z,Stuttgart
2020-11-22 12:32:44,@gonazmr gib mal ab ich bekomm nur absagen wegen corona,Stuttgart
2020-11-22 12:28:55,"der vorsitzende der ministerpräsidentenkonferenz, michael müller, stimmt die bürger deutschlands auf eine verlänger… https://t.co/qomylljryi",Stuttgart
2020-11-22 12:23:39,"zu dem schluss kommt ob andreas hesky, nachdem er über monate die namensliste der corona-neuinfizierten studiert ha… https://t.co/t0p7utab0v",Stuttgart
2020-11-22 12:20:38,können skigebiete und hotels in dieser saison überhaupt öffnen? hygienekonzepte gibt es viele. am feldberg gibt es… https://t.co/7novxkloqh,Stuttgart
2020-11-22 12:20:37,neue corona-regeln in metzingen: shoppen trotz corona - tausende besucher kommen zur outletcity https://t.co/rnaopeq5pm,Stuttgart
2020-11-22 12:15:08,"... und behandelt die menschenversuche, die aktuell so gerne für die absurdesten corona-vergleiche zu rate gezogen… https://t.co/fnsydqup4i",Stuttgart
2020-11-22 12:13:41,corona hat auf jeden fall auswirkungen auf das menschliche gehirn 🧠 https://t.co/toaxufbvr9,Stuttgart
2020-11-22 11:55:55,"und gleich hinterher, der lesenswerte heribert prantl: grundrechte - piepegal?
via @sz https://t.co/tzvwaom0kq",Stuttgart
2020-11-22 11:50:41,"da besiktas corona geplagt ist und mitunter fabrice nskala auch erwischt hat, durfte gestern yilmaz ran. 

gegen de… https://t.co/99mqlpc15d",Stuttgart
2020-11-22 11:44:35,"wenn wir alles zu machen und das gesellschaftliche leben herunterfahren, aber die schulen bleiben offen und die inf… https://t.co/n2ibayuvbl",Stuttgart
2020-11-22 11:32:16,"@helmut_stoiber @kaffeedachs @usatmrrw @birgitbessin klasse, dann müssen wir diese eh schon strapazierten kapazität… https://t.co/dqoalk7ohu",Stuttgart
2020-11-22 11:32:09,@karl_lauterbach wie natürlich ist ein leben mit 86 jahren? vielheit so natürlich wie es corona ist? wieso würden w… https://t.co/zgdpchgoid,Stuttgart
2020-11-22 11:19:52,"@zevaanna da habe ich den „vorteil“, dass unser leben auch vor corona vom überleben mit kleinkindern geprägt war un… https://t.co/6q6slzrgsv",Stuttgart
2020-11-22 11:04:13,"@thinkbto was erwartet man auch schon von einem kaputten land wie 🇩🇪, in dem nur noch blanke angst vor corona, klim… https://t.co/4q3rlopqag",Stuttgart
2020-11-22 11:03:56,"papierloses büro oder zettelwirtschaft?

die idee vom papierlosen büro klingt fabelhaft – und sollte in zeiten der… https://t.co/xupmuvj0by",Stuttgart
2020-11-22 11:00:45,"der nutzen ist noch nicht bewiesen, aber in großbritannien sollen risikogruppen #vitamind-präparate kostenlos bekom… https://t.co/ejmyhc8m7r",Stuttgart
2020-11-22 10:55:45,"@alleaktien in epr properties bin ich auch noch investiert, die aber corona-bedingt noch stark zu kämpfen haben und… https://t.co/ohk074x4bz",Stuttgart
2020-11-22 10:51:08,"@mn_erfurt nur mal so eine vermutung: nebenjobs sind wegen corona rar. ordner passen auf, dass soweit wie möglich a… https://t.co/9yw068jges",Stuttgart
2020-11-22 10:48:15,"@freavonwegen rot oder weiß? rot wäre schlecht, denn der wurde in frankreich und italien corona positiv getestet. #sarkasmus",Stuttgart
2020-11-22 10:35:36,@christianzepke @sabinedepew @josssteinke @gierthholger sehr viel mehr unterstützung wird schön seit märz gebraucht… https://t.co/negw4dz2ch,Stuttgart
2020-11-22 10:11:35,"der größte witz ist, im sommer gab es massenhaft kurzarbeit bei niedrigen #corona-fallzahlen. jetzt dürfen wir die… https://t.co/s7jmtxry4i",Stuttgart
2020-11-22 09:41:47,bedarf an begleitung wächst: trauer in zeiten von corona https://t.co/qi9oxze52q,Stuttgart
2020-11-22 09:32:13,"""church patriarch dies from covid-19 after leading open-casket funeral of bishop killed by the virus"",

titelt cnn.… https://t.co/h26qwfi5ak",Stuttgart
2020-11-22 09:26:25,"@phockertz brandaktuelle großangelegte studie, veröffentlicht in "" nature"",  kommt zu dem schluß, dass asymptomatis… https://t.co/enirl0otme",Stuttgart
2020-11-22 09:14:24,"@usatmrrw @kaffeedachs @birgitbessin in de werden nur menschen mit covid-19 typischen symptomen getestet, wurde so… https://t.co/nhu52v4ayv",Stuttgart
2020-11-22 09:11:38,"die zahl der trauernden menschen, die hilfe suchen, steigt in zeiten von corona rasant. das hospiz stuttgart reagie… https://t.co/m8zj72gn0i",Stuttgart
2020-11-22 09:06:12,"man liest und staunt: friedrich merz wird gerüffelt von einer kultusministerin, die covid-risiken gerade mit (check… https://t.co/ju9ppo9yqn",Stuttgart
2020-11-22 09:06:00,"delegierten-informationsveranstaltung:
achtstündiger livestream als ersatz für unsere ausgefallene vertreterversamm… https://t.co/9z8qsyzb8h",Stuttgart
2020-11-22 09:02:18,"164.000 neuinfektionen am tag, immer mehr bedürftige – und die einigung auf ein neues corona-hilfspaket steht seit… https://t.co/nl5qdeyhxj",Stuttgart
2020-11-22 08:57:28,"schulen und corona - man muss nur wollen! liebe ⁦@km_bw⁩, ⁦@bildung_sachsen⁩, @km_bayern https://t.co/l4sajdmoak. :… https://t.co/6hde4jb3r7",Stuttgart
2020-11-22 08:42:04,corona hat einfach 1 jahr von meiner jugend geklaut.,Stuttgart
2020-11-22 08:34:59,wie das spiel wohl ohne kranke spieler und mit fans ausgegangen wäre? *überlegt* #tsgvfb #vfb #corona,Stuttgart
2020-11-22 08:23:06,"in den usa heißt es wegen corona und möglichen maßnahmen schon ""war on christmas"" bei etlichen journalist:innen. so… https://t.co/hmsvw8r6oq",Stuttgart
2020-11-22 08:22:04,"@islaut1 hast du auch fern studiert oder an einer präsenz-uni? :) 
(bin ganz froh, dass ich mich für die fernuni en… https://t.co/vi5tibzcbk",Stuttgart
2020-11-22 08:00:39,"nicht in allen bundesländern ist eine anschaffung von mobilen luftfiltern in klassenzimmern geplant.
für unsere ant… https://t.co/bom7kn98in",Stuttgart
2020-11-22 07:59:41,"corona-news im live-ticker - psychologe sagt, wie kinder die corona-zeit wegstecken https://t.co/pgw0hpv43x #stuttgart #nachrichten",Stuttgart
2020-11-22 07:55:32,warum kommt heute immer noch 90% der schutzkleidung aus asien? warum wird nicht in der eu produziert? ist es angst… https://t.co/y41lyywjgx,Stuttgart
2020-11-22 07:33:31,"@alupinc @ergroovt @m_t_franz @oe24at die 25.000 grippetoten von 2017/2018 wurden auch infiziert.

und die 20.000 l… https://t.co/2tx41nhp2j",Stuttgart
2020-11-22 07:27:13,"aus sicht der #tsg eine niederlage. sicher waren die wegen corona geschwächt, der kader ist aber immer noch saustar… https://t.co/thizhmcnhv",Stuttgart
2020-11-22 07:22:32,"wasser. bei dem wetter. und viele mit weiter anfahrt. voll gemein. menno. mimimi. 

was für ein lächerlicher beitra… https://t.co/sumq0lvysq",Stuttgart
2020-11-22 07:17:53,"@drumheadberlin @bild nur weil er corona in bayern nicht in den griff bekommt, soll ganz d leiden?

in unserem land… https://t.co/agh4osf5t5",Stuttgart
2020-11-22 06:46:55,"so lange die gesundheitsämter sich nicht in der lage fühlen, am wochenende korrekte zahlen zu übermitteln, so lange… https://t.co/r81koqefte",Stuttgart
2020-11-22 06:41:29,"@heavysoulster @ichbinschoener @o__hendrik__o @blackcat1159 @holgerewald1 du das cds ändert ständig seine aussagen,… https://t.co/rnmly2gc87",Stuttgart
2020-11-22 02:43:47,"""usa nach der #wahl &amp; #corona: diskussion mit #albrechtvonlucke, #hansjessen &amp; #tilo"" 

#youtube 

spannender… https://t.co/lafrtvqvtd",Stuttgart
2020-11-22 01:55:48,deutscher startup monitor 2020 (#dsm 2020) – startups in corona-zeiten #dsm2020 https://t.co/jbn5gjfm8u… https://t.co/vmqvtqomfy,Stuttgart
2020-11-22 00:30:55,#betriebswirtschaftlichtop #minmaxprinzipverstanden #lobbyismus #gutmenschfragezeichen… https://t.co/1wnejvmqao,Stuttgart
2020-11-22 00:30:53,"nur mal angenommen - eine persönliche #beispielrechnung...

die #corona-schadensersatzklage sammelt z.zt. ausschlie… https://t.co/gilnvf6bup",Stuttgart
2020-11-21 23:15:26,kind wer trotz corona party macht,Stuttgart
2020-11-21 22:33:43,"( heute im sa-dienst in der bibliothek anruf für meine kollegin von verwandten in rumänien: älteres ehepaar, beide… https://t.co/ovxz893sah",Stuttgart
2020-11-21 22:01:37,"....corona-maßnahmen auszusetzen (""opt-out-regelung"")..... wo kann ich den corona newsletter abbestellen???? #optin #optout 🙄",Stuttgart
2020-11-21 21:02:37,"@rumpelpumpel303 das ist so widerlich, aber auch in de wird uns wegen corona und den wahlen 2021 verstärkt eine bri… https://t.co/d3ibinnsjo",Stuttgart
2020-11-21 21:01:26,"würde bei einer corona infektion der schwanz abfaulen, hätten wir kein mns problem... wetten? 😏

#covididioten #querdenker",Stuttgart
2020-11-21 20:52:40,@oberkanake zuhause bleiben 🥰 ob corona oder nicht würde überhaupt garnichts an meinem lebensstil ändern :/,Stuttgart
2020-11-21 19:43:18,"äffle: wann isch mr em mittlera aldr?
pferdle: wenn de für corona z’ jong, abr für dr klimawandl z’ ald bisch.… https://t.co/ph34udiyuj",Stuttgart
2020-11-21 19:42:51,@corneliamller5 wir machen gerne etwas lustiges wenn jemand nettes traurig ist 😽💓 dieser winter hat es wirklich in… https://t.co/2rvqvobmmy,Stuttgart
2020-11-21 19:11:42,rechtsanwalt dr. reiner fuellmich das interview über den corona skandal https://t.co/ef5ku3exj2 via @youtube,Stuttgart
2020-11-21 19:05:53,"papierloses büro oder zettelwirtschaft?

die idee vom papierlosen büro klingt fabelhaft – und sollte in zeiten der… https://t.co/gpdnhrnptm",Stuttgart
2020-11-21 18:45:57,"@myhamster_1 sagst du! vorhin im krankenhaus; panisches paar kam, er hatte fieber..... wollen sofort einen #corona test ! panik hoch zehn",Stuttgart
2020-11-21 18:39:05,"#coronavirus im #remsmurrkreis: das sind die aktuellen fallzahlen: 
https://t.co/go2trf2m83",Stuttgart
2020-11-21 18:32:59,baden-württemberg: mehr als 2100 neue corona-fälle bestätigt https://t.co/jd5tkjd96p,Stuttgart
2020-11-21 18:31:38,donald trump jr.: donald trumps ältester sohn hat corona https://t.co/pbmnbnwcsp,Stuttgart
2020-11-21 18:25:05,"@selange_berlin @welt nein der grund ist das die gesellschaft überlastet ist.die themen rassismus, diskriminierung,… https://t.co/ocgg2xjcok",Stuttgart
2020-11-21 18:20:14,"#corona in #kroatien - zahlen steigen, kurve von aktiven fällen steigt wieder. https://t.co/bfmeywssdm",Stuttgart
2020-11-21 18:05:07,"der älteste sohn von us-präsident donald trump, donald trump jr., ist nach angaben seines vaters nach seiner corona… https://t.co/yjn2e3qufo",Stuttgart
2020-11-21 18:05:07,die zahl der bestätigten corona-infektionen ist in baden-württemberg um 2112 gestiegen. seit beginn der pandemie si… https://t.co/vmljm1ljwf,Stuttgart
2020-11-21 18:04:51,"schutz vor corona am arbeitsplatz

der arbeitsschutzstandard für den umgang mit der corona-pandemie wurde mittlerwe… https://t.co/fjoht2rzud",Stuttgart
2020-11-21 17:42:00,"@bild bisherige corona-regeln sind noch nicht gut, sonst gäbe keine solche symptome wie covidioten und querdenker.… https://t.co/wduh4vyi7o",Stuttgart
2020-11-21 17:30:13,die zahl der bestätigten covid-19-infektionen in #stuttgart steigt auf 9.025. alles weitere in unserem news-update.… https://t.co/frlczyliks,Stuttgart
2020-11-21 17:26:02,@cheesyob @nfldeutsch @esumepatrick @bjoernwerner @max_zielke das spiel ist wegen corona abgesagt,Stuttgart
2020-11-21 17:06:58,"[21.11., 17:55] david goldeisen: https://t.co/m8hktmy7pa
[21.11., 17:55] david goldeisen: ..die  corona lügen- dikt… https://t.co/ndmkr5opdr",Stuttgart
2020-11-21 17:01:13,"wisst ihr noch, als wir überlegt haben, wann radiosender wohl künstliche stimmen einsetzen werden? well...
die #bbc… https://t.co/owjtmiuyaf",Stuttgart
2020-11-21 16:59:53,"düsseldorf und münchen sind ja auch landeshauptstädte, dort geht man deutlich transparenter mit den coronazahlen um… https://t.co/nxwhbdyyi8",Stuttgart
2020-11-21 16:56:44,"in baden-württemberg: 1300 menschen protestieren gegen corona, genau solchen covididioten haben wir es zu verdanken… https://t.co/nxlyeiws1h",Stuttgart
2020-11-21 16:51:37,in baden-württemberg wurden erneut mehr als 2.000 neuinfektionen mit dem #coronavirus sowie fünf weitere todesfälle… https://t.co/5m8bhb6rci,Stuttgart
2020-11-21 16:45:08,"wer uns mit dem #impacthub netzwerk und seinem bekenntnis zu einer sinngesstützten, nachhaltigen und wirkungsorient… https://t.co/sdjrbifwn8",Stuttgart
2020-11-21 16:40:51,hoffenheim ohne 7! - hoeneß holt corona-punkt https://t.co/vvlxx3ocwv #vfbstuttgart #stuttgart,Stuttgart
2020-11-21 16:33:26,"ja, wenn sie müller heißen @friedrichmerz . aber sie wollen kanzler werden, ergo haben sie sich um jeden der 80 mio… https://t.co/su7tj60zqu",Stuttgart
2020-11-21 16:26:38,"update: coronavirus (stand: 21.11.2020 / 16:00 uhr)

um 160 ist die gesamtzahl der covid-19-fälle seit gestern im l… https://t.co/wfhriwbgrz",Stuttgart
2020-11-21 16:13:32,@stbrandner parteitag der corona super spreader!,Stuttgart
2020-11-21 16:06:27,leipzig: großeinsatz wegen kundgebungen - corona-demo abgesagt https://t.co/14w8nvhmb4,Stuttgart
2020-11-21 15:58:58,"durch ihre weigerung nehmen impfgegner ebenfalls eine covid-erkrankung mit tödlichem verlauf in kauf,wessen behandl… https://t.co/2mtxrsqx8q",Stuttgart
2020-11-21 15:57:56,@stz_news: in der printausgabe sind täglich sehr gute tabellen und grafiken zu corona. aber im web ist diese tabell… https://t.co/dgzt5bs9py,Stuttgart
2020-11-21 15:56:53,"wellnesswochenende geht nicht wegen corona? 
die #dbdk20 in den abstimmungsphasen bietet alternativen 🥰 🧘.",Stuttgart
2020-11-21 15:44:19,in göppingen und pforzheim - 1300 menschen protestieren gegen corona-politik https://t.co/hqcdinsu9h #stuttgart #nachrichten,Stuttgart
2020-11-21 15:39:47,*** bildplus inhalt *** 23 leute in mini-wohnung - polizei sprengt mehrere corona-partys https://t.co/adypfhinmz #stuttgart #nachrichten,Stuttgart
2020-11-21 15:35:11,vor zwei wochen sorgte eine chaotische „querdenken“-demo in leipzig für bundesweites aufsehen. nun war wieder eine… https://t.co/gxu3vqsxvo,Stuttgart
2020-11-21 15:29:31,"#servicetweet: wer noch corona-ablenkung sucht, das basisspiel sims 4 gibts grad sehr günstig im origin-store 💸 https://t.co/h8rhaskh8z",Stuttgart
2020-11-21 15:20:24,"hat kommentator schon gesagt dass kramaric corona hatte, auf länderspielreise war und deswegen nicht so fit ist?

#tsgvfb
#vfb",Stuttgart
2020-11-21 15:13:19,@rf70469 bei den illegalen corona-raves zahlen sie ja nix!!!!!,Stuttgart
2020-11-21 15:09:50,manche leute haben wirklich keine skrupel.sollch ein sensibles und vor allem aktuelles thema sollte und darf man ni… https://t.co/nbngrkyz0g,Stuttgart
2020-11-21 15:02:55,testlauf heute in #ulm: wie impft man hunderte menschen gleichzeitig mit einem neuen corona-impfstoff? #covid… https://t.co/7gsi7nwqr8,Stuttgart
2020-11-21 15:00:12,augen zu. ohren auf. genießen auch sie das online-angebot der @oper_stuttgart unter https://t.co/2ykefnce7z https://t.co/utgazgykda,Stuttgart
2020-11-21 14:50:35,göppingen und pforzheim: demonstrationen gegen corona-regeln - lage zunächst ruhig https://t.co/ppdyhe6lno,Stuttgart
2020-11-21 14:46:44,wie oft wohl die corona-story noch kommt?  #tsgvfb,Stuttgart
2020-11-21 14:42:51,"@bild is der politik doch scheißegal, hauptsache niemand erkrankt an covid.",Stuttgart
2020-11-21 14:25:21,in göppingen und pforzheim sind am samstag demonstrationen gegen die corona-politik angekündigt worden. laut polize… https://t.co/zadg3iu0d6,Stuttgart
2020-11-21 14:23:06,"live aus leipzig: demo gegen corona-maßnahmen - gegendemonstrationen
https://t.co/hkpuav502b",Stuttgart
2020-11-21 14:17:35,23 leute in mini-wohnung - polizei sprengt mehrere corona-partys https://t.co/wxv8jj9jyx #stuttgart #nachrichten,Stuttgart
2020-11-21 14:07:01,kaufverhalten bei glühwein hat sich durch corona geändert / 21.11.2020 https://t.co/u8pxe7ja0t,Stuttgart
2020-11-21 13:54:02,kaufverhalten bei glühwein hat sich durch corona geändert / 21.11.2020 https://t.co/qfqjfoj1r7,Stuttgart
2020-11-21 13:48:15,könnte man in der @dfl_official  für die zeiten von #corona  nicht eine 2 trikotwerbung zulassen? würde die verlust… https://t.co/7yzoj2pmqn,Stuttgart
2020-11-21 13:47:14,"ok, sprecht mir alle nach:
in deutschland gibt es keinen echten lockdown.
da gibt es überschaubare kaum störende einschränkungen.
#corona",Stuttgart
2020-11-21 13:47:12,"das ist cool: die deutsche polizeigewerkschaft lässt twitter abstimmen, ob verstöße gegen die #corona-verordnung ge… https://t.co/6yrvqtxu9s",Stuttgart
2020-11-21 13:41:02,@gierthholger das geht mir auch so und ich habe jetzt gerade meinen schreibtisch verlassen und den tag nur mit them… https://t.co/vqowkms3cx,Stuttgart
2020-11-21 13:40:01,mannheim und heidelberg: polizei löst mehrere corona-partys auf https://t.co/jpcod0xmlr,Stuttgart
2020-11-21 13:31:48,zweiter lockdown: leere betten - keine touristen | corona-reportage https://t.co/cacq6itrx7 via @youtube,Stuttgart
2020-11-21 13:28:03,ashtar: und klagbar. praktizieren sie die bestmögliche hygiene und halten sie sich von infizierten gebieten fern. e… https://t.co/7nlxdi18wa,Stuttgart
2020-11-21 13:18:47,"@glin_de @kollektivc dann werde ich mich wohl aufs fahrrad schwingen, und auf der bt-box den corona-song von mike k… https://t.co/q7eybzifzp",Stuttgart
2020-11-21 13:17:50,@grinsekatze16 hat wohl corona gefressen. 🤷🏼‍♂️,Stuttgart
2020-11-21 13:12:40,als im live ticker der @swpde ist jetzt schon wieder zu sehen wie massenhaft gegen die auflagen verstossen wird bei… https://t.co/iiat3ocxmd,Stuttgart
2020-11-21 13:10:02,min. #strobl besucht gemeinsam mit mp #kretschmann &amp; min. #lucha den probelauf für ein künftiges #corona -… https://t.co/ujisygyubm,Stuttgart
2020-11-21 13:02:58,in den hallen der messe ulm hat das #drk einen probelauf für ein #corona impfzentrum durchgeführt. dort sollen in z… https://t.co/04lhu8ihgb,Stuttgart
2020-11-21 12:54:05,"die polizei hat in der nacht von freitag auf samstag gleich mehrere partys auflösen müssen, bei der gegen die gelte… https://t.co/f8zobyylsm",Stuttgart
2020-11-21 12:50:41,@sorgeweniger ... oder eine playstation kann den einen in die spielsucht führen während sie für den anderen z.b. in… https://t.co/bnr4hx7puo,Stuttgart
2020-11-21 12:31:07,"ministerpräsident winfried kretschmann, sozialminister manne lucha und innenminister thomas strobl haben sich am sa… https://t.co/7jfis8pk2l",Stuttgart
2020-11-21 12:27:48,"ich denke das sollten die menschen wissen. 

vermutlich hatte die stadt hamburg angst diese demonstration zu verbie… https://t.co/vytcl5tkkf",Stuttgart
2020-11-21 12:27:33,roundup: polen lockert vor weihnachten corona-schutzmaßnahmen für einzelhandel https://t.co/9pocb4muzx https://t.co/yardtsmoug,Stuttgart
2020-11-21 12:16:36,@bluepotionphoto definitiv. das machen wir dann wenn corona vorbei ist.,Stuttgart
2020-11-21 11:51:37,"wird auch zeit, das impfkonzept bw zu veröffentlichen. zulassung #corona impfstoffe steht unmittelbar bevor.… https://t.co/at6fbttpf2",Stuttgart
2020-11-21 11:41:33,"man erwartet gewaltsame angriffe auf corona-impfstofflager. von panikern, die nicht warten wollen, von dealern, die… https://t.co/wrdapvlzo5",Stuttgart
2020-11-21 11:39:42,"was rki und regierung uns verschweigen... aus dem offenen brief der anwälte für aufklärung.
https://t.co/4btqzav9ss",Stuttgart
2020-11-21 11:35:48,die tsg hoffenheim kann für #tsgvfb offenbar nur ein rumpfteam aufbieten. das coronavirus hat die pläne der kraichg… https://t.co/txguvaoppz,Stuttgart
2020-11-21 11:29:29,@markus_wojahn @julian_laduga_1 rotwein ist corona positiv.,Stuttgart
2020-11-21 11:20:56,"@martinbartelhei okay, dann mal abgesehen von corona...
machen wir dann feuerwerkstourismus?

ich habe ungelogen no… https://t.co/zy4dru7aa7",Stuttgart
2020-11-21 11:14:07,"wenn sich die corona lage entspannt hat, fahre ich mal nach nancy. war ich noch nie und ist nicht so weit.",Stuttgart
2020-11-21 11:12:35,"@dpolgberlin @polizeiberlin warum will die polizei mit verschiedenen maßen messen?
https://t.co/uupizqn89h",Stuttgart
2020-11-21 11:12:25,"liebs wie wir aus der gkv auch für die lieben privatversicherten viele corona extraausgaben bezahlen. 
und deshalb… https://t.co/o5vd0bn5nm",Stuttgart
2020-11-21 11:09:31,"die stadt #winnenden will mit einer verlängerung der #weihnachtsferien verhindern, dass kinder oder mitarbeiter… https://t.co/zxfz9vvkqi",Stuttgart
2020-11-21 11:06:58,"#leet1337 tote diese woche in @deutschland. 
das wird nicht einmal nerds freuen.
#corona https://t.co/ubj6troham",Stuttgart
2020-11-21 10:14:11,gegner des vfb stuttgart: corona setzt hoffenheimern schwer zu https://t.co/btv5n6fzzf,Stuttgart
2020-11-21 10:05:23,@zwiebeifisch und woher nimmst du zuätzliche lehrer. fallen ja im normalfall ohne corona massiv stunden aus.,Stuttgart
2020-11-21 10:02:16,"wenn am samstagnachmittag hoffenheim gegen den vfb stuttgart antritt, bringt der gegner der weiß-roten nur ein rump… https://t.co/zrmwvxvekb",Stuttgart
2020-11-21 09:29:04,"@do2si_m_p @gaby3101 einmal frisör waschen und schneiden ohne färben oder sonstiges bei meinem langen haar kostet 75€, vor corona ...",Stuttgart
2020-11-21 09:15:31,an der messe - land plant in ulm impfzentrum gegen corona https://t.co/yegu18esri #stuttgart #nachrichten,Stuttgart
2020-11-21 08:44:17,"zeitung_energie ""sensoren gegen dicke luft und das coronavirus: die dortmunder stadtwerke „dsw21“ und ihre tochteru… https://t.co/wjdszzlica",Stuttgart
2020-11-21 08:35:45,"phahahaha da werden bei uns die menschen noch mehr kotzen...

2020 badesaison breitenauer see ausgefallen wegen cor… https://t.co/ft5kgzrotc",Stuttgart
2020-11-21 08:31:09,schulen in der corona-pandemie - kommt jetzt der wechsel-unterricht? https://t.co/wlyvlhpsru #stuttgart #nachrichten,Stuttgart
2020-11-21 08:26:36,corona-news im live-ticker - kommt jetzt der wechsel-unterricht? https://t.co/lk08yjpqtz #stuttgart #nachrichten,Stuttgart
2020-11-21 08:23:27,baden-württemberg: erste standorte für corona-impfzentren bekannt https://t.co/gqy9iynqr2 via @zeitonline,Stuttgart
2020-11-21 08:17:29,corona-eindämmung: virologe kekulé fordert frühere weihnachtsferien und schärfere maßnahmen https://t.co/3btpkzpb1y,Stuttgart
2020-11-21 08:04:33,"@dorokenneweg @kchr_grr_krch__ @pavel23 @rki_de ah, da steht es ja. zero covid also..
vielleicht musst du mal raus… https://t.co/ah4ttvjtdp",Stuttgart
2020-11-21 08:03:53,die kultusministerien werden wieder nicht handeln. in meiner stadt sind ca 80 schulen von ca. 200 von corona betrof… https://t.co/t8sxoczo5w,Stuttgart
2020-11-21 07:44:33,"während ihr euch im märz über corona gebeeft, hab ich ne platte gemacht
(!!!!!!!!!!!)",Stuttgart
2020-11-21 07:37:46,"@drumheadberlin @bild was soll dieser hirntote begriff ""corona-leugner""?",Stuttgart
2020-11-21 07:33:28,@die_gruenen @abaerbock eigentlich hátte man corona als neuanfang sehen können,Stuttgart
2020-11-21 07:20:33,"schön, wenn generationenübergreifend für die umwelt gekämpft wird! gerade in zeiten, in denen generationen gerne ge… https://t.co/dmzei7vks9",Stuttgart
2020-11-21 07:19:03,erste standorte für impfzentren bekannt: laut sozialminister @mannelucha sind in baden-württemberg stationen an den… https://t.co/zkjhm6zmap,Stuttgart
2020-11-21 07:17:33,"die dummschwätzer-gesellschaft beschwert sich über 300 covid-tode pro tag, und will damit etwas über die aktuellen ansteckungen aussagen.",Stuttgart
2020-11-21 07:05:00,"mitten im #corona-lockdown, sogar verschärfung der maßnahmen werden diskutiert.
aber was macht ihr, wenn wir irgend… https://t.co/0kfb8a0jkw",Stuttgart
2020-11-21 06:53:04,die ersten standorte für große corona-impfzentren in baden-württemberg sind fix. zudem stockt das land die corona-p… https://t.co/bksk9cnhq2,Stuttgart
2020-11-21 06:52:28,"im märz hatte pascal covid-19,  im juli starb er in schlaf. mit 20. gelesen. berührt. nachdenklich. ein gesicht hin… https://t.co/pxhua6c844",Stuttgart
2020-11-21 05:06:04,corona-impfstoff vielleicht schon im dezember verfügbar / 21.11.2020 https://t.co/gubg3kwkl4,Stuttgart
2020-11-21 05:06:02,hilft eine feste tagesstruktur gegen corona-hüftgold? / 21.11.2020 https://t.co/7slhxjhncc,Stuttgart
2020-11-21 04:47:32,corona-impfstoff vielleicht schon im dezember verfügbar / 21.11.2020 https://t.co/gllkxfunc2,Stuttgart
2020-11-21 04:36:51,"@maxotte_says der ehemalige richter am bverfg, di fabio, hat so eine idee, warum das alles geschieht:

„wenn ich in… https://t.co/aysxrcq23q",Stuttgart
